frame,ID,X,Y,Class,Color,Position,dx,dy
14,20,319,141,Player,red,Attack,-6,-11
15,20,321,147,Player,red,Attack,2,6
16,20,323,153,Player,red,Attack,2,6
17,20,316,139,Player,red,Attack,-7,-14
18,20,309,125,Player,red,Attack,-7,-14
19,20,313,135,Player,red,Attack,4,10
20,20,318,146,Player,red,Attack,5,11
21,20,326,167,Player,red,Attack,8,21
22,20,335,189,Player,red,Attack,9,22
23,20,297,206,Player,white,Defense,-38,17
24,20,260,223,Player,white,Defense,-37,17
25,20,262,229,Player,red,Attack,2,6
26,20,265,236,Player,red,Attack,3,7
27,20,262,233,Player,red,Attack,-3,-3
28,20,260,231,Player,red,Attack,-2,-2
29,20,260,241,Player,red,Attack,0,10
30,20,260,252,Player,red,Attack,0,11
3,22,518,551,Player,red,Attack,0,0
4,22,523,553,Player,red,Attack,5,2
5,22,521,548,Player,red,Attack,-2,-5
6,22,519,543,Player,red,Attack,-2,-5
7,22,519,535,Player,white,Defense,0,-8
8,22,520,527,Player,white,Defense,1,-8
9,22,521,543,Player,white,Defense,1,16
10,22,523,560,Player,white,Defense,2,17
11,22,525,555,Player,white,Defense,2,-5
12,22,527,550,Player,white,Defense,2,-5
13,22,529,551,Player,red,Attack,2,1
14,22,532,553,Player,red,Attack,3,2
15,22,532,553,Player,red,Attack,0,0
16,22,532,554,Player,red,Attack,0,1
17,22,538,553,Player,red,Attack,6,-1
18,22,545,552,Player,red,Attack,7,-1
19,22,559,561,Player,red,Attack,14,9
20,22,573,570,Player,red,Attack,14,9
3,23,542,194,Player,red,Attack,0,0
4,23,543,202,Player,red,Attack,1,8
5,23,541,197,Player,red,Attack,-2,-5
6,23,540,192,Player,red,Attack,-1,-5
7,23,540,168,Player,red,Attack,0,-24
8,23,541,145,Player,red,Attack,1,-23
9,23,544,163,Player,red,Attack,3,18
10,23,547,181,Player,red,Attack,3,18
11,23,547,184,Player,white,Defense,0,3
12,23,548,187,Player,white,Defense,1,3
13,23,549,190,Player,white,Defense,1,3
14,23,551,194,Player,white,Defense,2,4
15,23,546,186,Player,white,Defense,-5,-8
16,23,541,179,Player,white,Defense,-5,-7
17,23,544,181,Player,white,Defense,3,2
18,23,547,183,Player,white,Defense,3,2
19,23,558,186,Player,red,Attack,11,3
20,23,570,190,Player,red,Attack,12,4
21,23,567,218,Player,red,Attack,-3,28
22,23,564,246,Player,red,Attack,-3,28
3,29,580,372,Player,red,Attack,0,0
4,29,583,376,Player,red,Attack,3,4
5,29,582,369,Player,red,Attack,-1,-7
6,29,581,362,Player,red,Attack,-1,-7
7,29,582,348,Player,red,Attack,1,-14
8,29,584,334,Player,red,Attack,2,-14
9,29,585,351,Player,red,Attack,1,17
10,29,586,368,Player,red,Attack,1,17
11,29,586,363,Player,red,Attack,0,-5
12,29,587,359,Player,red,Attack,1,-4
13,29,587,361,Player,red,Attack,0,2
14,29,588,364,Player,red,Attack,1,3
15,29,584,356,Player,red,Attack,-4,-8
16,29,581,348,Player,red,Attack,-3,-8
17,29,584,351,Player,red,Attack,3,3
18,29,587,355,Player,red,Attack,3,4
19,29,580,369,Player,red,Attack,-7,14
20,29,574,384,Player,red,Attack,-6,15
21,29,572,390,Player,red,Attack,-2,6
22,29,570,396,Player,red,Attack,-2,6
3,31,305,134,Player,white,Defense,0,0
4,31,312,149,Player,white,Defense,7,15
5,31,319,147,Player,white,Defense,7,-2
6,31,327,146,Player,white,Defense,8,-1
7,31,321,116,Player,white,Defense,-6,-30
8,31,315,86,Player,white,Defense,-6,-30
9,31,313,100,Player,white,Defense,-2,14
10,31,311,114,Player,white,Defense,-2,14
11,31,320,131,Player,white,Defense,9,17
12,31,330,149,Player,white,Defense,10,18
13,31,325,142,Player,white,Defense,-5,-7
14,31,320,135,Player,white,Defense,-5,-7
15,31,320,137,Player,white,Defense,0,2
16,31,321,140,Player,white,Defense,1,3
17,31,314,129,Player,white,Defense,-7,-11
18,31,307,119,Player,white,Defense,-7,-10
19,31,296,96,Player,white,Defense,-11,-23
20,31,285,74,Player,white,Defense,-11,-22
21,31,293,105,Player,white,Defense,8,31
22,31,301,136,Player,white,Defense,8,31
25,50,218,13,Player,white,Defense,0,0
26,50,222,15,Player,white,Defense,4,2
27,50,222,16,Player,white,Defense,0,1
28,50,222,17,Player,white,Defense,0,1
29,50,221,33,Player,white,Defense,-1,16
30,50,221,50,Player,white,Defense,0,17
25,54,289,172,Player,red,Attack,0,0
26,54,293,176,Player,red,Attack,4,4
27,54,293,177,Player,red,Attack,0,1
28,54,293,178,Player,red,Attack,0,1
29,54,293,186,Player,red,Attack,0,8
30,54,293,194,Player,red,Attack,0,8
25,69,246,156,Player,white,Defense,0,0
26,69,250,161,Player,white,Defense,4,5
27,69,248,156,Player,white,Defense,-2,-5
28,69,247,152,Player,white,Defense,-1,-4
29,69,247,164,Player,white,Defense,0,12
30,69,247,177,Player,white,Defense,0,13
25,70,502,529,Player,red,Attack,0,0
26,70,498,526,Player,red,Attack,-4,-3
33,91,130,318,Player,white,Defense,0,0
34,91,135,299,Player,white,Defense,5,-19
35,91,149,316,Player,white,Defense,14,17
36,91,163,333,Player,white,Defense,14,17
37,91,164,320,Player,white,Defense,1,-13
38,91,165,307,Player,white,Defense,1,-13
39,91,165,307,Player,white,Defense,0,0
40,91,165,307,Player,white,Defense,0,0
43,91,201,304,Player,white,Defense,36,-3
44,91,210,263,Player,white,Defense,9,-41
45,91,217,271,Player,white,Defense,7,8
46,91,224,280,Player,white,Defense,7,9
47,91,217,257,Player,white,Defense,-7,-23
48,91,211,234,Player,white,Defense,-6,-23
49,91,209,227,Player,white,Defense,-2,-7
50,91,207,221,Player,white,Defense,-2,-6
51,91,216,246,Player,white,Defense,9,25
52,91,226,272,Player,white,Defense,10,26
53,91,222,262,Player,white,Defense,-4,-10
54,91,218,252,Player,white,Defense,-4,-10
55,91,230,284,Player,white,Defense,12,32
56,91,243,316,Player,white,Defense,13,32
57,91,243,317,Player,white,Defense,0,1
58,91,243,319,Player,white,Defense,0,2
59,91,236,302,Player,white,Defense,-7,-17
60,91,230,285,Player,white,Defense,-6,-17
61,91,220,261,Player,white,Defense,-10,-24
62,91,210,238,Player,white,Defense,-10,-23
63,91,215,255,Player,red,Attack,5,17
64,91,221,272,Player,red,Attack,6,17
65,91,206,216,Player,red,Attack,-15,-56
66,91,191,160,Player,red,Attack,-15,-56
67,91,166,88,Player,red,Attack,-25,-72
68,91,142,16,Player,red,Attack,-24,-72
69,91,135,24,Player,red,Attack,-7,8
70,91,129,33,Player,red,Attack,-6,9
71,91,169,149,Player,red,Attack,40,116
72,91,210,265,Player,red,Attack,41,116
73,91,219,266,Player,red,Attack,9,1
74,91,228,267,Player,red,Attack,9,1
75,91,224,252,Player,red,Attack,-4,-15
76,91,221,238,Player,red,Attack,-3,-14
77,91,221,248,Player,red,Attack,0,10
78,91,222,259,Player,red,Attack,1,11
79,91,227,278,Player,white,Defense,5,19
80,91,232,298,Player,white,Defense,5,20
81,91,221,267,Player,white,Defense,-11,-31
82,91,210,237,Player,white,Defense,-11,-30
83,91,219,269,Player,white,Defense,9,32
84,91,228,301,Player,white,Defense,9,32
85,91,231,304,Player,red,Attack,3,3
86,91,234,308,Player,red,Attack,3,4
87,91,230,307,Player,red,Attack,-4,-1
88,91,227,306,Player,red,Attack,-3,-1
89,91,227,306,Player,red,Attack,0,0
90,91,227,306,Player,red,Attack,0,0
93,91,313,302,Player,white,Defense,86,-4
94,91,316,309,Player,white,Defense,3,7
95,91,313,308,Player,white,Defense,-3,-1
96,91,310,307,Player,white,Defense,-3,-1
97,91,292,292,Player,white,Defense,-18,-15
98,91,275,278,Player,white,Defense,-17,-14
99,91,273,276,Player,white,Defense,-2,-2
100,91,272,275,Player,white,Defense,-1,-1
101,91,276,292,Player,white,Defense,4,17
102,91,280,310,Player,white,Defense,4,18
103,91,282,307,Player,white,Defense,2,-3
104,91,284,305,Player,white,Defense,2,-2
105,91,292,310,Player,white,Defense,8,5
106,91,301,316,Player,white,Defense,9,6
33,93,124,366,Player,red,Attack,0,0
34,93,115,345,Player,red,Attack,-9,-21
35,93,134,351,Player,red,Attack,19,6
36,93,153,358,Player,red,Attack,19,7
37,93,158,347,Player,red,Attack,5,-11
38,93,163,336,Player,red,Attack,5,-11
39,93,183,358,Player,red,Attack,20,22
40,93,204,381,Player,red,Attack,21,23
41,93,204,364,Player,white,Defense,0,-17
42,93,204,347,Player,white,Defense,0,-17
43,93,204,347,Player,red,Attack,0,0
44,93,204,347,Player,red,Attack,0,0
47,93,200,232,Player,red,Attack,-4,-115
48,93,191,205,Player,red,Attack,-9,-27
49,93,189,199,Player,red,Attack,-2,-6
50,93,187,193,Player,red,Attack,-2,-6
51,93,197,220,Player,red,Attack,10,27
52,93,208,248,Player,red,Attack,11,28
53,93,205,236,Player,red,Attack,-3,-12
54,93,202,224,Player,red,Attack,-3,-12
55,93,215,248,Player,red,Attack,13,24
56,93,229,273,Player,red,Attack,14,25
57,93,222,251,Player,white,Defense,-7,-22
58,93,215,230,Player,white,Defense,-7,-21
33,95,285,372,Player,white,Defense,0,0
34,95,265,335,Player,white,Defense,-20,-37
35,95,256,348,Player,white,Defense,-9,13
36,95,247,362,Player,white,Defense,-9,14
37,95,245,342,Player,white,Defense,-2,-20
38,95,244,322,Player,white,Defense,-1,-20
39,95,264,355,Player,white,Defense,20,33
40,95,285,388,Player,white,Defense,21,33
41,95,287,375,Player,white,Defense,2,-13
42,95,290,363,Player,white,Defense,3,-12
43,95,286,342,Player,white,Defense,-4,-21
44,95,282,321,Player,white,Defense,-4,-21
45,95,285,327,Player,white,Defense,3,6
46,95,289,334,Player,white,Defense,4,7
47,95,283,322,Player,white,Defense,-6,-12
48,95,277,310,Player,white,Defense,-6,-12
49,95,271,290,Player,white,Defense,-6,-20
50,95,266,270,Player,white,Defense,-5,-20
51,95,275,289,Player,white,Defense,9,19
52,95,284,309,Player,white,Defense,9,20
53,95,283,303,Player,white,Defense,-1,-6
54,95,282,297,Player,white,Defense,-1,-6
55,95,295,327,Player,white,Defense,13,30
56,95,309,358,Player,white,Defense,14,31
57,95,310,360,Player,white,Defense,1,2
58,95,312,362,Player,white,Defense,2,2
59,95,305,338,Player,white,Defense,-7,-24
60,95,298,315,Player,white,Defense,-7,-23
61,95,298,328,Player,white,Defense,0,13
62,95,298,341,Player,white,Defense,0,13
63,95,302,350,Player,white,Defense,4,9
64,95,306,359,Player,white,Defense,4,9
65,95,298,326,Player,white,Defense,-8,-33
66,95,290,293,Player,white,Defense,-8,-33
67,95,279,250,Player,white,Defense,-11,-43
68,95,269,208,Player,white,Defense,-10,-42
69,95,270,223,Player,white,Defense,1,15
70,95,271,238,Player,white,Defense,1,15
71,95,290,302,Player,white,Defense,19,64
72,95,310,367,Player,white,Defense,20,65
73,95,317,371,Player,white,Defense,7,4
74,95,325,375,Player,white,Defense,8,4
75,95,327,371,Player,white,Defense,2,-4
76,95,329,367,Player,white,Defense,2,-4
77,95,334,378,Player,white,Defense,5,11
78,95,339,390,Player,white,Defense,5,12
79,95,342,405,Player,white,Defense,3,15
80,95,346,420,Player,white,Defense,4,15
81,95,346,406,Player,white,Defense,0,-14
82,95,346,393,Player,white,Defense,0,-13
83,95,350,411,Player,white,Defense,4,18
84,95,355,429,Player,white,Defense,5,18
85,95,360,432,Player,white,Defense,5,3
86,95,366,436,Player,white,Defense,6,4
87,95,370,441,Player,white,Defense,4,5
88,95,375,447,Player,white,Defense,5,6
89,95,390,426,Player,white,Defense,15,-21
90,95,405,405,Player,white,Defense,15,-21
91,95,402,394,Player,white,Defense,-3,-11
92,95,399,384,Player,white,Defense,-3,-10
93,95,400,389,Player,white,Defense,1,5
94,95,401,394,Player,white,Defense,1,5
95,95,400,395,Player,white,Defense,-1,1
96,95,399,396,Player,white,Defense,-1,1
97,95,394,390,Player,white,Defense,-5,-6
98,95,390,385,Player,white,Defense,-4,-5
99,95,395,380,Player,white,Defense,5,-5
100,95,400,375,Player,white,Defense,5,-5
101,95,405,388,Player,white,Defense,5,13
102,95,411,401,Player,white,Defense,6,13
103,95,418,402,Player,white,Defense,7,1
104,95,426,403,Player,white,Defense,8,1
33,97,316,328,Player,green,Not a player,0,0
34,97,299,313,Player,green,Not a player,-17,-15
35,97,315,346,Player,green,Not a player,16,33
36,97,332,380,Player,green,Not a player,17,34
37,97,334,362,Player,green,Not a player,2,-18
38,97,336,345,Player,green,Not a player,2,-17
39,97,341,366,Player,green,Not a player,5,21
40,97,347,387,Player,green,Not a player,6,21
41,97,346,364,Player,green,Not a player,-1,-23
42,97,346,341,Player,green,Not a player,0,-23
43,97,344,325,Player,green,Not a player,-2,-16
44,97,342,309,Player,green,Not a player,-2,-16
45,97,349,320,Player,green,Not a player,7,11
46,97,356,331,Player,green,Not a player,7,11
47,97,354,329,Player,green,Not a player,-2,-2
48,97,353,327,Player,green,Not a player,-1,-2
49,97,348,308,Player,green,Not a player,-5,-19
50,97,344,289,Player,green,Not a player,-4,-19
51,97,351,306,Player,green,Not a player,7,17
52,97,358,324,Player,green,Not a player,7,18
53,97,357,317,Player,green,Not a player,-1,-7
54,97,357,310,Player,green,Not a player,0,-7
55,97,371,345,Player,green,Not a player,14,35
56,97,385,381,Player,green,Not a player,14,36
57,97,388,379,Player,green,Not a player,3,-2
58,97,391,378,Player,green,Not a player,3,-1
59,97,386,353,Player,green,Not a player,-5,-25
60,97,381,328,Player,green,Not a player,-5,-25
61,97,381,346,Player,green,Not a player,0,18
62,97,382,365,Player,green,Not a player,1,19
63,97,387,369,Player,green,Not a player,5,4
64,97,392,374,Player,green,Not a player,5,5
65,97,388,350,Player,white,Defense,-4,-24
66,97,385,327,Player,white,Defense,-3,-23
67,97,377,269,Player,white,Defense,-8,-58
68,97,370,212,Player,white,Defense,-7,-57
69,97,374,225,Player,green,Not a player,4,13
70,97,378,238,Player,green,Not a player,4,13
71,97,389,299,Player,green,Not a player,11,61
72,97,401,360,Player,green,Not a player,12,61
73,97,406,358,Player,green,Not a player,5,-2
74,97,411,357,Player,green,Not a player,5,-1
75,97,411,349,Player,green,Not a player,0,-8
76,97,411,341,Player,green,Not a player,0,-8
77,97,412,342,Player,green,Not a player,1,1
78,97,414,344,Player,green,Not a player,2,2
79,97,414,356,Player,green,Not a player,0,12
80,97,415,369,Player,green,Not a player,1,13
81,97,414,358,Player,green,Not a player,-1,-11
82,97,413,348,Player,green,Not a player,-1,-10
83,97,413,355,Player,green,Not a player,0,7
84,97,413,363,Player,green,Not a player,0,8
85,97,414,363,Player,green,Not a player,1,0
86,97,416,364,Player,green,Not a player,2,1
87,97,416,365,Player,green,Not a player,0,1
88,97,416,366,Player,green,Not a player,0,1
89,97,417,382,Player,green,Not a player,1,16
90,97,418,399,Player,green,Not a player,1,17
91,97,416,391,Player,green,Not a player,-2,-8
92,97,414,384,Player,green,Not a player,-2,-7
93,97,415,405,Player,green,Not a player,1,21
94,97,416,426,Player,green,Not a player,1,21
95,97,414,424,Player,red,Attack,-2,-2
96,97,412,422,Player,red,Attack,-2,-2
33,103,136,436,Player,white,Defense,0,0
34,103,130,407,Player,white,Defense,-6,-29
35,103,149,421,Player,white,Defense,19,14
36,103,169,436,Player,white,Defense,20,15
37,103,171,429,Player,white,Defense,2,-7
38,103,173,423,Player,white,Defense,2,-6
39,103,189,442,Player,white,Defense,16,19
40,103,205,462,Player,white,Defense,16,20
41,103,204,447,Player,white,Defense,-1,-15
42,103,204,433,Player,white,Defense,0,-14
43,103,204,433,Player,white,Defense,0,0
44,103,204,433,Player,white,Defense,0,0
49,103,195,404,Player,white,Defense,-9,-29
50,103,187,377,Player,white,Defense,-8,-27
51,103,200,395,Player,white,Defense,13,18
52,103,213,413,Player,white,Defense,13,18
53,103,208,410,Player,white,Defense,-5,-3
54,103,204,407,Player,white,Defense,-4,-3
55,103,222,443,Player,white,Defense,18,36
56,103,241,480,Player,white,Defense,19,37
57,103,242,485,Player,white,Defense,1,5
58,103,243,490,Player,white,Defense,1,5
33,106,167,534,Player,red,Attack,0,0
34,106,160,492,Player,red,Attack,-7,-42
35,106,172,492,Player,white,Defense,12,0
36,106,185,493,Player,white,Defense,13,1
37,106,188,493,Player,red,Attack,3,0
38,106,191,493,Player,red,Attack,3,0
35,111,235,189,Player,white,Defense,0,0
36,111,236,213,Player,white,Defense,1,24
37,111,234,179,Player,white,Defense,-2,-34
38,111,232,146,Player,white,Defense,-2,-33
39,111,257,175,Player,white,Defense,25,29
40,111,283,204,Player,white,Defense,26,29
41,111,290,195,Player,white,Defense,7,-9
42,111,297,187,Player,white,Defense,7,-8
35,113,176,92,Player,white,Defense,0,0
36,113,164,75,Player,white,Defense,-12,-17
37,113,166,57,Player,white,Defense,2,-18
38,113,169,39,Player,white,Defense,3,-18
39,113,193,90,Player,white,Defense,24,51
40,113,217,142,Player,white,Defense,24,52
41,113,218,149,Player,white,Defense,1,7
42,113,219,157,Player,white,Defense,1,8
43,113,223,125,Player,white,Defense,4,-32
44,113,227,94,Player,white,Defense,4,-31
45,113,231,107,Player,white,Defense,4,13
46,113,235,121,Player,white,Defense,4,14
47,113,235,121,Player,white,Defense,0,0
48,113,235,121,Player,white,Defense,0,0
51,113,221,76,Player,white,Defense,-14,-45
52,113,227,101,Player,white,Defense,6,25
53,113,225,87,Player,white,Defense,-2,-14
54,113,224,74,Player,white,Defense,-1,-13
55,113,229,77,Player,white,Defense,5,3
56,113,234,81,Player,white,Defense,5,4
57,113,234,76,Player,white,Defense,0,-5
58,113,235,71,Player,white,Defense,1,-5
59,113,228,59,Player,white,Defense,-7,-12
60,113,222,47,Player,white,Defense,-6,-12
61,113,214,41,Player,white,Defense,-8,-6
62,113,207,36,Player,white,Defense,-7,-5
63,113,213,56,Player,white,Defense,6,20
64,113,219,76,Player,white,Defense,6,20
65,113,219,76,Player,white,Defense,0,0
66,113,219,76,Player,white,Defense,0,0
73,113,218,66,Player,white,Defense,-1,-10
74,113,232,74,Player,white,Defense,14,8
75,113,224,47,Player,white,Defense,-8,-27
76,113,216,20,Player,white,Defense,-8,-27
77,113,215,32,Player,white,Defense,-1,12
78,113,214,44,Player,white,Defense,-1,12
79,113,225,94,Player,white,Defense,11,50
80,113,237,144,Player,white,Defense,12,50
81,113,228,105,Player,white,Defense,-9,-39
82,113,219,67,Player,white,Defense,-9,-38
83,113,227,112,Player,white,Defense,8,45
84,113,236,157,Player,white,Defense,9,45
85,113,238,156,Player,white,Defense,2,-1
86,113,241,156,Player,white,Defense,3,0
87,113,234,145,Player,white,Defense,-7,-11
88,113,228,134,Player,white,Defense,-6,-11
89,113,259,140,Player,white,Defense,31,6
90,113,291,147,Player,white,Defense,32,7
91,113,298,129,Player,white,Defense,7,-18
92,113,306,111,Player,white,Defense,8,-18
93,113,313,124,Player,white,Defense,7,13
94,113,321,137,Player,white,Defense,8,13
95,113,320,134,Player,white,Defense,-1,-3
96,113,319,132,Player,white,Defense,-1,-2
97,113,311,82,Player,white,Defense,-8,-50
98,113,303,33,Player,white,Defense,-8,-49
99,113,304,34,Player,white,Defense,1,1
100,113,305,35,Player,white,Defense,1,1
101,113,306,57,Player,white,Defense,1,22
102,113,308,80,Player,white,Defense,2,23
103,113,309,72,Player,white,Defense,1,-8
104,113,310,65,Player,white,Defense,1,-7
105,113,316,82,Player,white,Defense,6,17
106,113,322,99,Player,white,Defense,6,17
107,113,319,98,Player,white,Defense,-3,-1
108,113,317,97,Player,white,Defense,-2,-1
109,113,305,77,Player,white,Defense,-12,-20
110,113,293,57,Player,white,Defense,-12,-20
111,113,299,71,Player,white,Defense,6,14
112,113,305,85,Player,white,Defense,6,14
113,113,304,80,Player,white,Defense,-1,-5
114,113,304,76,Player,white,Defense,0,-4
115,113,315,98,Player,white,Defense,11,22
116,113,327,120,Player,white,Defense,12,22
117,113,322,116,Player,white,Defense,-5,-4
118,113,318,112,Player,white,Defense,-4,-4
119,113,323,121,Player,white,Defense,5,9
120,113,328,131,Player,white,Defense,5,10
121,113,322,121,Player,white,Defense,-6,-10
122,113,317,111,Player,white,Defense,-5,-10
123,113,324,119,Player,white,Defense,7,8
124,113,331,128,Player,white,Defense,7,9
125,113,323,110,Player,white,Defense,-8,-18
126,113,316,93,Player,white,Defense,-7,-17
127,113,319,98,Player,white,Defense,3,5
128,113,323,104,Player,white,Defense,4,6
129,113,324,107,Player,white,Defense,1,3
130,113,325,110,Player,white,Defense,1,3
131,113,328,116,Player,white,Defense,3,6
132,113,332,123,Player,white,Defense,4,7
133,113,336,128,Player,white,Defense,4,5
134,113,340,134,Player,white,Defense,4,6
135,113,342,135,Player,white,Defense,2,1
136,113,345,136,Player,white,Defense,3,1
137,113,347,136,Player,white,Defense,2,0
138,113,349,137,Player,white,Defense,2,1
139,113,360,133,Player,white,Defense,11,-4
140,113,372,129,Player,white,Defense,12,-4
141,113,374,136,Player,white,Defense,2,7
142,113,377,143,Player,white,Defense,3,7
143,113,396,170,Player,white,Defense,19,27
144,113,415,198,Player,white,Defense,19,28
35,114,171,210,Player,white,Defense,0,0
36,114,175,221,Player,white,Defense,4,11
37,114,172,189,Player,white,Defense,-3,-32
38,114,170,157,Player,white,Defense,-2,-32
39,114,189,196,Player,white,Defense,19,39
40,114,208,236,Player,white,Defense,19,40
41,114,214,244,Player,white,Defense,6,8
42,114,220,253,Player,white,Defense,6,9
43,114,217,226,Player,white,Defense,-3,-27
44,114,214,200,Player,white,Defense,-3,-26
45,114,219,208,Player,white,Defense,5,8
46,114,225,216,Player,white,Defense,6,8
47,114,213,177,Player,white,Defense,-12,-39
48,114,202,138,Player,white,Defense,-11,-39
49,114,202,143,Player,white,Defense,0,5
50,114,203,148,Player,white,Defense,1,5
51,114,211,175,Player,white,Defense,8,27
52,114,220,203,Player,white,Defense,9,28
53,114,217,192,Player,white,Defense,-3,-11
54,114,214,182,Player,white,Defense,-3,-10
55,114,224,204,Player,white,Defense,10,22
56,114,234,227,Player,white,Defense,10,23
57,114,234,225,Player,white,Defense,0,-2
58,114,234,223,Player,white,Defense,0,-2
59,114,227,205,Player,white,Defense,-7,-18
60,114,221,188,Player,white,Defense,-6,-17
61,114,217,188,Player,white,Defense,-4,0
62,114,214,189,Player,white,Defense,-3,1
63,114,221,207,Player,white,Defense,7,18
64,114,228,226,Player,white,Defense,7,19
65,114,212,159,Player,white,Defense,-16,-67
66,114,197,92,Player,white,Defense,-15,-67
67,114,197,92,Player,white,Defense,0,0
68,114,197,92,Player,white,Defense,0,0
73,114,239,228,Player,white,Defense,42,136
74,114,249,232,Player,white,Defense,10,4
75,114,246,219,Player,white,Defense,-3,-13
76,114,244,206,Player,white,Defense,-2,-13
77,114,245,219,Player,white,Defense,1,13
78,114,246,232,Player,white,Defense,1,13
79,114,252,259,Player,white,Defense,6,27
80,114,259,287,Player,white,Defense,7,28
81,114,250,259,Player,white,Defense,-9,-28
82,114,242,232,Player,white,Defense,-8,-27
83,114,248,263,Player,white,Defense,6,31
84,114,254,295,Player,white,Defense,6,32
85,114,255,296,Player,white,Defense,1,1
86,114,256,297,Player,white,Defense,1,1
87,114,250,291,Player,white,Defense,-6,-6
88,114,244,286,Player,white,Defense,-6,-5
89,114,275,261,Player,white,Defense,31,-25
90,114,306,237,Player,white,Defense,31,-24
91,114,309,220,Player,white,Defense,3,-17
92,114,312,203,Player,white,Defense,3,-17
93,114,314,212,Player,white,Defense,2,9
94,114,317,221,Player,white,Defense,3,9
95,114,315,220,Player,white,Defense,-2,-1
96,114,313,219,Player,white,Defense,-2,-1
97,114,294,208,Player,white,Defense,-19,-11
98,114,275,198,Player,white,Defense,-19,-10
99,114,274,197,Player,white,Defense,-1,-1
100,114,273,196,Player,white,Defense,-1,-1
101,114,276,213,Player,white,Defense,3,17
102,114,280,231,Player,white,Defense,4,18
103,114,282,228,Player,white,Defense,2,-3
104,114,285,225,Player,white,Defense,3,-3
105,114,294,235,Player,white,Defense,9,10
106,114,303,246,Player,white,Defense,9,11
107,114,303,250,Player,white,Defense,0,4
108,114,303,254,Player,white,Defense,0,4
109,114,293,245,Player,white,Defense,-10,-9
110,114,283,237,Player,white,Defense,-10,-8
111,114,291,243,Player,white,Defense,8,6
112,114,299,249,Player,white,Defense,8,6
113,114,298,247,Player,white,Defense,-1,-2
114,114,298,246,Player,white,Defense,0,-1
35,115,280,200,Player,red,Attack,0,0
36,115,280,232,Player,red,Attack,0,32
37,115,276,204,Player,red,Attack,-4,-28
38,115,273,177,Player,red,Attack,-3,-27
39,115,292,204,Player,red,Attack,19,27
40,115,312,231,Player,red,Attack,20,27
41,115,311,226,Player,red,Attack,-1,-5
42,115,311,221,Player,red,Attack,0,-5
43,115,287,196,Player,red,Attack,-24,-25
44,115,264,171,Player,red,Attack,-23,-25
45,115,269,178,Player,red,Attack,5,7
46,115,275,185,Player,red,Attack,6,7
47,115,267,140,Player,red,Attack,-8,-45
48,115,259,96,Player,red,Attack,-8,-44
49,115,259,105,Player,red,Attack,0,9
50,115,260,114,Player,red,Attack,1,9
51,115,267,138,Player,red,Attack,7,24
52,115,275,163,Player,red,Attack,8,25
53,115,274,151,Player,red,Attack,-1,-12
54,115,273,139,Player,red,Attack,-1,-12
55,115,283,156,Player,red,Attack,10,17
56,115,293,173,Player,red,Attack,10,17
57,115,294,167,Player,red,Attack,1,-6
58,115,295,161,Player,red,Attack,1,-6
59,115,288,141,Player,white,Defense,-7,-20
60,115,282,122,Player,white,Defense,-6,-19
61,115,278,126,Player,white,Defense,-4,4
62,115,274,131,Player,white,Defense,-4,5
63,115,280,149,Player,white,Defense,6,18
64,115,286,167,Player,white,Defense,6,18
65,115,273,91,Player,white,Defense,-13,-76
66,115,260,15,Player,white,Defense,-13,-76
67,115,260,15,Player,white,Defense,0,0
68,115,260,15,Player,white,Defense,0,0
73,115,295,156,Player,red,Attack,35,141
74,115,305,159,Player,red,Attack,10,3
75,115,301,141,Player,red,Attack,-4,-18
76,115,297,124,Player,red,Attack,-4,-17
77,115,297,134,Player,red,Attack,0,10
78,115,298,144,Player,red,Attack,1,10
79,115,303,177,Player,red,Attack,5,33
80,115,308,211,Player,red,Attack,5,34
81,115,303,186,Player,red,Attack,-5,-25
82,115,299,162,Player,red,Attack,-4,-24
83,115,302,189,Player,red,Attack,3,27
84,115,305,217,Player,red,Attack,3,28
85,115,307,217,Player,red,Attack,2,0
86,115,309,218,Player,red,Attack,2,1
87,115,306,211,Player,red,Attack,-3,-7
88,115,304,204,Player,red,Attack,-2,-7
89,115,349,186,Player,red,Attack,45,-18
90,115,395,168,Player,red,Attack,46,-18
91,115,397,152,Player,red,Attack,2,-16
92,115,400,137,Player,red,Attack,3,-15
93,115,401,143,Player,white,Defense,1,6
94,115,403,149,Player,white,Defense,2,6
95,115,402,149,Player,red,Attack,-1,0
96,115,402,150,Player,red,Attack,0,1
97,115,415,123,Player,red,Attack,13,-27
98,115,429,97,Player,red,Attack,14,-26
99,115,431,99,Player,red,Attack,2,2
100,115,434,101,Player,red,Attack,3,2
101,115,434,122,Player,red,Attack,0,21
102,115,434,144,Player,red,Attack,0,22
103,115,438,143,Player,red,Attack,4,-1
104,115,443,142,Player,red,Attack,5,-1
105,115,441,147,Player,red,Attack,-2,5
106,115,440,152,Player,red,Attack,-1,5
107,115,440,154,Player,red,Attack,0,2
108,115,441,157,Player,red,Attack,1,3
109,115,439,147,Player,red,Attack,-2,-10
110,115,438,138,Player,red,Attack,-1,-9
111,115,439,145,Player,red,Attack,1,7
112,115,441,152,Player,red,Attack,2,7
113,115,443,151,Player,red,Attack,2,-1
114,115,445,151,Player,red,Attack,2,0
115,115,447,162,Player,red,Attack,2,11
116,115,450,173,Player,red,Attack,3,11
117,115,450,169,Player,red,Attack,0,-4
118,115,451,165,Player,red,Attack,1,-4
